i,time,Type,has_hh,month
1,292,NA,FALSE,10
1,305,NA,FALSE,11
1,352,NA,FALSE,12
1,313,NA,FALSE,11
1,162,NA,FALSE,6
1,170,NA,FALSE,6
1,271,NA,FALSE,10
1,324,NA,FALSE,11
1,94,NA,FALSE,4
1,289,NA,FALSE,10
1,141,NA,FALSE,5
1,190,NA,FALSE,7
1,337,NA,FALSE,12
1,150,NA,FALSE,5
1,358,NA,FALSE,12
1,244,NA,FALSE,9
1,177,NA,FALSE,6
1,118,NA,FALSE,4
1,192,NA,FALSE,7
1,235,NA,TRUE,8
1,336,NA,FALSE,12
1,358,NA,TRUE,12
1,120,NA,FALSE,4
1,188,NA,FALSE,7
1,55,NA,FALSE,2
1,342,NA,FALSE,12
1,42,NA,FALSE,2
1,301,NA,FALSE,11
1,43,NA,FALSE,2
1,273,NA,FALSE,10
1,202,NA,FALSE,7
1,184,NA,FALSE,7
1,39,NA,FALSE,2
1,330,NA,FALSE,11
1,190,NA,FALSE,7
1,112,NA,FALSE,4
1,267,NA,FALSE,9
1,120,NA,FALSE,4
1,108,NA,FALSE,4
1,148,NA,FALSE,5
1,245,NA,FALSE,9
1,139,NA,FALSE,5
1,80,NA,FALSE,3
1,247,NA,FALSE,9
1,105,NA,FALSE,4
1,225,NA,FALSE,8
1,193,NA,FALSE,7
1,310,NA,FALSE,11
1,352,NA,FALSE,12
1,326,NA,FALSE,11
1,349,NA,FALSE,12
1,197,NA,FALSE,7
1,102,NA,FALSE,4
1,105,NA,FALSE,4
1,91,NA,FALSE,4
1,74,NA,FALSE,3
1,175,NA,FALSE,6
1,202,NA,FALSE,7
1,302,NA,FALSE,11
1,183,NA,FALSE,7
1,170,NA,FALSE,6
2,173,NA,FALSE,6
2,79,NA,FALSE,3
2,96,NA,FALSE,4
2,232,NA,FALSE,8
2,213,NA,FALSE,8
2,112,NA,FALSE,4
2,134,NA,FALSE,5
2,162,NA,FALSE,6
2,209,NA,FALSE,7
2,243,NA,TRUE,9
2,242,NA,FALSE,9
2,249,NA,FALSE,9
2,286,NA,FALSE,10
2,332,NA,FALSE,12
2,138,NA,FALSE,5
2,257,NA,FALSE,9
2,326,NA,FALSE,11
2,52,NA,FALSE,2
2,194,NA,FALSE,7
2,162,NA,FALSE,6
2,78,NA,FALSE,3
2,357,NA,FALSE,12
2,48,NA,FALSE,2
2,95,NA,FALSE,4
2,325,NA,FALSE,11
2,241,NA,FALSE,9
2,199,NA,FALSE,7
2,247,NA,FALSE,9
2,48,NA,FALSE,2
2,88,NA,FALSE,3
2,207,NA,FALSE,7
2,245,NA,FALSE,9
2,182,NA,FALSE,7
2,208,NA,FALSE,7
2,272,NA,FALSE,10
2,274,NA,FALSE,10
2,150,NA,FALSE,5
2,208,NA,FALSE,7
2,348,NA,FALSE,12
2,87,NA,FALSE,3
2,259,NA,FALSE,9
2,361,NA,FALSE,13
2,291,NA,FALSE,10
2,271,NA,FALSE,10
2,211,NA,FALSE,8
2,108,NA,FALSE,4
2,129,NA,FALSE,5
2,172,NA,FALSE,6
2,337,NA,FALSE,12
2,168,NA,FALSE,6
2,310,NA,FALSE,11
2,344,NA,TRUE,12
2,70,NA,FALSE,3
2,168,NA,FALSE,6
2,287,NA,FALSE,10
2,247,NA,FALSE,9
2,87,NA,FALSE,3
3,63,NA,FALSE,3
3,148,NA,FALSE,5
3,78,NA,FALSE,3
3,247,NA,FALSE,9
3,163,NA,FALSE,6
3,197,NA,FALSE,7
3,62,NA,FALSE,3
3,264,NA,FALSE,9
3,291,NA,FALSE,10
3,154,NA,FALSE,6
3,253,NA,FALSE,9
3,181,NA,FALSE,7
3,184,NA,FALSE,7
3,73,NA,FALSE,3
3,97,NA,TRUE,4
3,174,NA,FALSE,6
3,234,NA,FALSE,8
3,207,NA,FALSE,7
3,96,NA,FALSE,4
3,46,NA,FALSE,2
3,250,NA,FALSE,9
3,311,NA,FALSE,11
3,217,NA,FALSE,8
3,182,NA,FALSE,7
3,165,NA,FALSE,6
3,360,NA,FALSE,12
3,313,NA,FALSE,11
3,110,NA,FALSE,4
3,113,NA,FALSE,4
3,169,NA,FALSE,6
3,230,NA,FALSE,8
3,216,NA,FALSE,8
3,361,NA,FALSE,13
3,334,NA,FALSE,12
3,327,NA,FALSE,11
3,37,NA,FALSE,2
3,72,NA,FALSE,3
3,177,NA,FALSE,6
3,45,NA,FALSE,2
3,296,NA,FALSE,10
3,185,NA,FALSE,7
3,228,NA,FALSE,8
3,33,NA,FALSE,2
4,161,NA,FALSE,6
4,48,NA,FALSE,2
4,119,NA,FALSE,4
4,310,NA,FALSE,11
4,230,NA,FALSE,8
4,258,NA,FALSE,9
4,145,NA,FALSE,5
4,354,NA,FALSE,12
4,275,NA,FALSE,10
4,56,NA,FALSE,2
4,92,NA,FALSE,4
4,312,NA,FALSE,11
4,89,NA,FALSE,3
4,260,NA,FALSE,9
4,87,NA,FALSE,3
4,254,NA,FALSE,9
4,250,NA,FALSE,9
4,165,NA,FALSE,6
4,360,NA,FALSE,12
4,167,NA,FALSE,6
4,60,NA,FALSE,2
4,330,NA,FALSE,11
4,294,NA,FALSE,10
4,206,NA,FALSE,7
4,213,NA,FALSE,8
4,197,NA,FALSE,7
4,342,NA,FALSE,12
4,30,NA,FALSE,1
4,355,NA,FALSE,12
4,155,NA,TRUE,6
4,142,NA,FALSE,5
4,209,NA,FALSE,7
4,294,NA,FALSE,10
4,226,NA,FALSE,8
4,270,NA,FALSE,9
4,325,NA,FALSE,11
4,127,NA,FALSE,5
4,265,NA,FALSE,9
4,258,NA,FALSE,9
4,45,NA,FALSE,2
4,99,NA,FALSE,4
4,263,NA,FALSE,9
5,215,NA,FALSE,8
5,194,NA,FALSE,7
5,95,NA,FALSE,4
5,291,NA,FALSE,10
5,130,NA,FALSE,5
5,175,NA,FALSE,6
5,73,NA,TRUE,3
5,47,NA,FALSE,2
5,252,NA,FALSE,9
5,97,NA,FALSE,4
5,39,NA,FALSE,2
5,141,NA,FALSE,5
5,158,NA,FALSE,6
5,335,NA,FALSE,12
5,166,NA,FALSE,6
5,182,NA,FALSE,7
5,216,NA,FALSE,8
5,342,NA,FALSE,12
5,311,NA,FALSE,11
5,34,NA,FALSE,2
5,343,NA,FALSE,12
5,36,NA,FALSE,2
5,347,NA,FALSE,12
5,276,NA,FALSE,10
5,248,NA,FALSE,9
5,357,NA,FALSE,12
5,136,NA,FALSE,5
5,113,NA,FALSE,4
5,168,NA,FALSE,6
5,39,NA,FALSE,2
5,293,NA,FALSE,10
5,328,NA,FALSE,11
5,316,NA,FALSE,11
5,119,NA,FALSE,4
5,326,NA,FALSE,11
5,240,NA,FALSE,8
5,178,NA,FALSE,6
5,202,NA,FALSE,7
5,61,NA,FALSE,3
5,44,NA,FALSE,2
5,314,NA,FALSE,11
5,179,NA,FALSE,6
5,364,NA,FALSE,13
5,285,NA,FALSE,10
5,95,NA,FALSE,4
5,107,NA,FALSE,4
5,288,NA,FALSE,10
5,320,NA,FALSE,11
5,254,NA,FALSE,9
5,49,NA,FALSE,2
5,75,NA,TRUE,3
6,314,NA,FALSE,11
6,300,NA,FALSE,10
6,334,NA,FALSE,12
6,209,NA,FALSE,7
6,346,NA,FALSE,12
6,119,NA,FALSE,4
6,212,NA,FALSE,8
6,275,NA,FALSE,10
6,84,NA,FALSE,3
6,330,NA,FALSE,11
6,328,NA,FALSE,11
6,317,NA,FALSE,11
6,143,NA,FALSE,5
6,142,NA,FALSE,5
6,195,NA,FALSE,7
6,42,NA,FALSE,2
6,170,NA,FALSE,6
6,258,NA,FALSE,9
6,295,NA,TRUE,10
6,282,NA,FALSE,10
6,313,NA,FALSE,11
6,294,NA,FALSE,10
6,122,NA,FALSE,5
6,140,NA,FALSE,5
6,154,NA,FALSE,6
6,325,NA,FALSE,11
6,139,NA,FALSE,5
6,39,NA,FALSE,2
6,363,NA,FALSE,13
6,224,NA,FALSE,8
6,215,NA,FALSE,8
6,291,NA,FALSE,10
6,216,NA,FALSE,8
6,352,NA,FALSE,12
6,117,NA,FALSE,4
6,258,NA,FALSE,9
6,331,NA,FALSE,12
6,249,NA,FALSE,9
6,104,NA,FALSE,4
6,182,NA,FALSE,7
6,124,NA,FALSE,5
6,252,NA,FALSE,9
6,321,NA,FALSE,11
6,61,NA,FALSE,3
6,363,NA,FALSE,13
6,78,NA,FALSE,3
6,78,NA,FALSE,3
6,197,NA,FALSE,7
6,210,NA,FALSE,7
6,41,NA,FALSE,2
6,265,NA,FALSE,9
6,235,NA,FALSE,8
6,156,NA,FALSE,6
6,248,NA,FALSE,9
6,303,NA,FALSE,11
6,288,NA,FALSE,10
6,107,NA,FALSE,4
6,60,NA,FALSE,2
6,156,NA,FALSE,6
6,334,NA,FALSE,12
6,86,NA,FALSE,3
6,133,NA,FALSE,5
6,87,NA,FALSE,3
7,85,NA,FALSE,3
7,112,NA,FALSE,4
7,61,NA,FALSE,3
7,149,NA,FALSE,5
7,302,NA,FALSE,11
7,176,NA,FALSE,6
7,260,NA,FALSE,9
7,60,NA,FALSE,2
7,249,NA,FALSE,9
7,37,NA,FALSE,2
7,310,NA,FALSE,11
7,33,NA,FALSE,2
7,196,NA,FALSE,7
7,126,NA,FALSE,5
7,268,NA,FALSE,9
7,249,NA,FALSE,9
7,346,NA,FALSE,12
7,167,NA,FALSE,6
7,225,NA,FALSE,8
7,321,NA,FALSE,11
7,339,NA,FALSE,12
7,284,NA,FALSE,10
7,63,NA,FALSE,3
7,147,NA,FALSE,5
7,100,NA,FALSE,4
7,150,NA,FALSE,5
7,221,NA,FALSE,8
7,80,NA,FALSE,3
7,317,NA,FALSE,11
7,133,NA,FALSE,5
7,280,NA,FALSE,10
7,83,NA,FALSE,3
7,89,NA,FALSE,3
7,290,NA,FALSE,10
7,100,NA,FALSE,4
7,129,NA,TRUE,5
7,78,NA,FALSE,3
7,260,NA,FALSE,9
7,195,NA,FALSE,7
7,153,NA,FALSE,6
7,146,NA,FALSE,5
7,106,NA,FALSE,4
7,342,NA,FALSE,12
7,169,NA,FALSE,6
7,285,NA,FALSE,10
7,40,NA,FALSE,2
7,240,NA,FALSE,8
7,188,NA,FALSE,7
7,364,NA,FALSE,13
8,65,NA,FALSE,3
8,115,NA,FALSE,4
8,211,NA,FALSE,8
8,360,NA,FALSE,12
8,261,NA,FALSE,9
8,149,NA,FALSE,5
8,69,NA,FALSE,3
8,67,NA,FALSE,3
8,362,NA,FALSE,13
8,103,NA,FALSE,4
8,294,NA,FALSE,10
8,31,NA,FALSE,2
8,147,NA,FALSE,5
8,108,NA,FALSE,4
8,308,NA,FALSE,11
8,253,NA,FALSE,9
8,364,NA,FALSE,13
8,75,NA,FALSE,3
8,361,NA,FALSE,13
8,244,NA,FALSE,9
8,294,NA,FALSE,10
8,357,NA,FALSE,12
8,261,NA,FALSE,9
8,317,NA,FALSE,11
8,243,NA,FALSE,9
8,280,NA,TRUE,10
8,263,NA,FALSE,9
8,35,NA,FALSE,2
8,245,NA,FALSE,9
8,163,NA,FALSE,6
8,298,NA,FALSE,10
8,222,NA,FALSE,8
8,195,NA,FALSE,7
8,289,NA,FALSE,10
8,180,NA,FALSE,6
8,152,NA,FALSE,6
8,263,NA,FALSE,9
8,44,NA,FALSE,2
8,167,NA,FALSE,6
8,166,NA,FALSE,6
8,216,NA,FALSE,8
8,277,NA,FALSE,10
8,122,NA,FALSE,5
8,359,NA,FALSE,12
8,325,NA,FALSE,11
8,320,NA,FALSE,11
8,244,NA,FALSE,9
8,353,NA,FALSE,12
8,73,NA,FALSE,3
8,202,NA,FALSE,7
8,39,NA,FALSE,2
8,159,NA,TRUE,6
8,147,NA,FALSE,5
8,152,NA,FALSE,6
9,320,NA,FALSE,11
9,318,NA,FALSE,11
9,363,NA,FALSE,13
9,189,NA,FALSE,7
9,311,NA,FALSE,11
9,103,NA,FALSE,4
9,232,NA,FALSE,8
9,94,NA,FALSE,4
9,114,NA,FALSE,4
9,83,NA,FALSE,3
9,155,NA,FALSE,6
9,176,NA,TRUE,6
9,116,NA,FALSE,4
9,52,NA,FALSE,2
9,324,NA,FALSE,11
9,215,NA,FALSE,8
9,98,NA,FALSE,4
9,342,NA,FALSE,12
9,44,NA,FALSE,2
9,295,NA,FALSE,10
9,42,NA,FALSE,2
9,216,NA,FALSE,8
9,242,NA,FALSE,9
9,272,NA,FALSE,10
9,101,NA,FALSE,4
9,114,NA,FALSE,4
9,34,NA,FALSE,2
9,311,NA,FALSE,11
9,336,NA,FALSE,12
9,330,NA,FALSE,11
9,265,NA,FALSE,9
9,346,NA,FALSE,12
9,360,NA,FALSE,12
9,278,NA,FALSE,10
9,166,NA,FALSE,6
9,145,NA,FALSE,5
9,77,NA,FALSE,3
9,287,NA,FALSE,10
9,131,NA,FALSE,5
9,159,NA,FALSE,6
9,112,NA,FALSE,4
9,281,NA,FALSE,10
9,211,NA,FALSE,8
9,202,NA,FALSE,7
9,71,NA,FALSE,3
9,132,NA,FALSE,5
9,84,NA,FALSE,3
9,313,NA,FALSE,11
9,284,NA,FALSE,10
10,251,NA,FALSE,9
10,114,NA,FALSE,4
10,346,NA,FALSE,12
10,220,NA,FALSE,8
10,113,NA,FALSE,4
10,339,NA,FALSE,12
10,86,NA,FALSE,3
10,150,NA,FALSE,5
10,117,NA,FALSE,4
10,287,NA,FALSE,10
10,251,NA,FALSE,9
10,185,NA,FALSE,7
10,315,NA,FALSE,11
10,235,NA,FALSE,8
10,280,NA,FALSE,10
10,154,NA,FALSE,6
10,55,NA,FALSE,2
10,112,NA,FALSE,4
10,109,NA,FALSE,4
10,176,NA,FALSE,6
10,269,NA,FALSE,9
10,116,NA,FALSE,4
10,67,NA,FALSE,3
10,355,NA,FALSE,12
10,237,NA,FALSE,8
10,268,NA,TRUE,9
10,109,NA,FALSE,4
10,194,NA,FALSE,7
10,135,NA,FALSE,5
10,149,NA,TRUE,5
10,122,NA,FALSE,5
10,93,NA,FALSE,4
10,314,NA,FALSE,11
10,59,NA,FALSE,2
10,196,NA,FALSE,7
10,46,NA,FALSE,2
10,84,NA,FALSE,3
10,224,NA,FALSE,8
10,352,NA,FALSE,12
10,80,NA,FALSE,3
10,211,NA,FALSE,8
10,229,NA,FALSE,8
10,174,NA,FALSE,6
10,202,NA,TRUE,7
10,152,NA,FALSE,6
10,58,NA,FALSE,2
10,136,NA,FALSE,5
10,284,NA,FALSE,10
10,234,NA,FALSE,8
10,274,NA,FALSE,10
10,181,NA,FALSE,7
10,186,NA,FALSE,7
10,211,NA,FALSE,8
10,336,NA,FALSE,12
10,32,NA,FALSE,2
10,251,NA,FALSE,9
10,332,NA,FALSE,12
10,78,NA,FALSE,3
11,187,NA,FALSE,7
11,230,NA,FALSE,8
11,259,NA,FALSE,9
11,337,NA,FALSE,12
11,36,NA,FALSE,2
11,245,NA,FALSE,9
11,37,NA,FALSE,2
11,116,NA,FALSE,4
11,104,NA,FALSE,4
11,205,NA,FALSE,7
11,155,NA,FALSE,6
11,364,NA,FALSE,13
11,341,NA,FALSE,12
11,259,NA,FALSE,9
11,203,NA,FALSE,7
11,67,NA,FALSE,3
11,36,NA,FALSE,2
11,32,NA,FALSE,2
11,108,NA,FALSE,4
11,319,NA,FALSE,11
11,191,NA,TRUE,7
11,161,NA,FALSE,6
11,353,NA,FALSE,12
11,142,NA,FALSE,5
11,353,NA,FALSE,12
11,56,NA,FALSE,2
11,237,NA,FALSE,8
11,41,NA,FALSE,2
11,250,NA,FALSE,9
11,141,NA,TRUE,5
11,117,NA,FALSE,4
11,85,NA,FALSE,3
11,266,NA,FALSE,9
11,282,NA,FALSE,10
11,168,NA,FALSE,6
11,95,NA,FALSE,4
11,40,NA,FALSE,2
11,191,NA,FALSE,7
11,224,NA,FALSE,8
11,65,NA,FALSE,3
11,171,NA,FALSE,6
11,303,NA,FALSE,11
11,130,NA,FALSE,5
11,147,NA,FALSE,5
11,71,NA,FALSE,3
11,291,NA,FALSE,10
11,318,NA,FALSE,11
11,106,NA,FALSE,4
11,105,NA,FALSE,4
11,342,NA,FALSE,12
11,350,NA,FALSE,12
11,55,NA,FALSE,2
11,99,NA,FALSE,4
11,30,NA,FALSE,1
11,168,NA,FALSE,6
12,255,NA,FALSE,9
12,233,NA,FALSE,8
12,142,NA,FALSE,5
12,187,NA,FALSE,7
12,133,NA,FALSE,5
12,116,NA,FALSE,4
12,273,NA,FALSE,10
12,301,NA,FALSE,11
12,38,NA,FALSE,2
12,37,NA,FALSE,2
12,162,NA,FALSE,6
12,263,NA,FALSE,9
12,166,NA,FALSE,6
12,248,NA,FALSE,9
12,222,NA,FALSE,8
12,113,NA,FALSE,4
12,274,NA,FALSE,10
12,186,NA,FALSE,7
12,338,NA,FALSE,12
12,328,NA,FALSE,11
12,330,NA,FALSE,11
12,208,NA,FALSE,7
12,69,NA,FALSE,3
12,298,NA,FALSE,10
12,284,NA,FALSE,10
12,112,NA,FALSE,4
12,92,NA,FALSE,4
12,298,NA,FALSE,10
12,194,NA,TRUE,7
12,175,NA,FALSE,6
12,44,NA,FALSE,2
12,129,NA,FALSE,5
12,230,NA,FALSE,8
12,255,NA,FALSE,9
12,350,NA,FALSE,12
12,118,NA,FALSE,4
12,178,NA,FALSE,6
12,361,NA,FALSE,13
12,218,NA,FALSE,8
12,162,NA,FALSE,6
12,319,NA,FALSE,11
13,51,NA,FALSE,2
13,329,NA,FALSE,11
13,214,NA,FALSE,8
13,339,NA,FALSE,12
13,270,NA,FALSE,9
13,43,NA,FALSE,2
13,151,NA,FALSE,6
13,286,NA,FALSE,10
13,358,NA,FALSE,12
13,281,NA,FALSE,10
13,117,NA,FALSE,4
13,211,NA,FALSE,8
13,244,NA,FALSE,9
13,161,NA,FALSE,6
13,149,NA,FALSE,5
13,248,NA,FALSE,9
13,333,NA,FALSE,12
13,286,NA,FALSE,10
13,62,NA,FALSE,3
13,260,NA,FALSE,9
13,35,NA,FALSE,2
13,192,NA,FALSE,7
13,89,NA,FALSE,3
13,332,NA,FALSE,12
13,242,NA,FALSE,9
13,267,NA,FALSE,9
13,144,NA,FALSE,5
13,299,NA,TRUE,10
13,273,NA,FALSE,10
13,208,NA,FALSE,7
13,281,NA,FALSE,10
13,31,NA,FALSE,2
13,244,NA,FALSE,9
13,321,NA,FALSE,11
13,308,NA,FALSE,11
13,40,NA,FALSE,2
13,282,NA,FALSE,10
13,47,NA,FALSE,2
13,117,NA,FALSE,4
13,223,NA,FALSE,8
13,325,NA,FALSE,11
13,108,NA,FALSE,4
13,352,NA,FALSE,12
13,178,NA,FALSE,6
13,302,NA,FALSE,11
14,81,NA,FALSE,3
14,129,NA,FALSE,5
14,209,NA,FALSE,7
14,102,NA,FALSE,4
14,217,NA,FALSE,8
14,106,NA,FALSE,4
14,173,NA,FALSE,6
14,121,NA,FALSE,5
14,327,NA,FALSE,11
14,209,NA,FALSE,7
14,198,NA,FALSE,7
14,345,NA,FALSE,12
14,135,NA,FALSE,5
14,133,NA,FALSE,5
14,227,NA,FALSE,8
14,155,NA,FALSE,6
14,321,NA,FALSE,11
14,98,NA,FALSE,4
14,51,NA,FALSE,2
14,309,NA,FALSE,11
14,162,NA,FALSE,6
14,101,NA,FALSE,4
14,333,NA,FALSE,12
14,36,NA,FALSE,2
14,253,NA,FALSE,9
14,207,NA,FALSE,7
14,53,NA,FALSE,2
14,215,NA,FALSE,8
14,353,NA,FALSE,12
14,309,NA,FALSE,11
14,40,NA,FALSE,2
14,229,NA,FALSE,8
14,261,NA,FALSE,9
14,302,NA,FALSE,11
14,282,NA,FALSE,10
14,84,NA,FALSE,3
14,328,NA,FALSE,11
14,50,NA,FALSE,2
14,292,NA,FALSE,10
14,99,NA,FALSE,4
14,140,NA,FALSE,5
14,197,NA,FALSE,7
14,306,NA,FALSE,11
14,264,NA,FALSE,9
14,215,NA,FALSE,8
14,281,NA,FALSE,10
14,131,NA,FALSE,5
14,211,NA,FALSE,8
14,224,NA,FALSE,8
14,231,NA,FALSE,8
14,246,NA,FALSE,9
14,159,NA,FALSE,6
14,148,NA,FALSE,5
14,242,NA,FALSE,9
14,115,NA,FALSE,4
14,101,NA,FALSE,4
15,38,NA,FALSE,2
15,200,NA,FALSE,7
15,106,NA,FALSE,4
15,237,NA,FALSE,8
15,57,NA,FALSE,2
15,345,NA,FALSE,12
15,222,NA,FALSE,8
15,344,NA,FALSE,12
15,238,NA,FALSE,8
15,155,NA,FALSE,6
15,140,NA,FALSE,5
15,254,NA,FALSE,9
15,168,NA,FALSE,6
15,336,NA,FALSE,12
15,55,NA,FALSE,2
15,138,NA,FALSE,5
15,63,NA,FALSE,3
15,176,NA,FALSE,6
15,319,NA,FALSE,11
15,220,NA,FALSE,8
15,333,NA,FALSE,12
15,118,NA,FALSE,4
15,60,NA,FALSE,2
15,352,NA,FALSE,12
15,175,NA,FALSE,6
15,146,NA,FALSE,5
15,341,NA,FALSE,12
15,96,NA,FALSE,4
15,254,NA,FALSE,9
15,153,NA,FALSE,6
15,161,NA,FALSE,6
15,333,NA,TRUE,12
15,322,NA,FALSE,11
15,134,NA,FALSE,5
15,195,NA,FALSE,7
15,315,NA,FALSE,11
15,312,NA,FALSE,11
15,129,NA,FALSE,5
15,142,NA,FALSE,5
15,179,NA,FALSE,6
15,133,NA,FALSE,5
15,314,NA,FALSE,11
15,94,NA,FALSE,4
15,335,NA,FALSE,12
15,257,NA,FALSE,9
15,40,NA,FALSE,2
15,274,NA,FALSE,10
15,214,NA,FALSE,8
15,32,NA,FALSE,2
15,265,NA,FALSE,9
15,180,NA,FALSE,6
15,173,NA,FALSE,6
15,33,NA,FALSE,2
15,254,NA,FALSE,9
15,140,NA,FALSE,5
15,252,NA,FALSE,9
16,72,NA,FALSE,3
16,167,NA,FALSE,6
16,213,NA,FALSE,8
16,263,NA,FALSE,9
16,189,NA,FALSE,7
16,348,NA,FALSE,12
16,331,NA,FALSE,12
16,236,NA,FALSE,8
16,86,NA,FALSE,3
16,361,NA,FALSE,13
16,342,NA,FALSE,12
16,119,NA,FALSE,4
16,218,NA,FALSE,8
16,193,NA,FALSE,7
16,81,NA,FALSE,3
16,207,NA,FALSE,7
16,214,NA,FALSE,8
16,119,NA,FALSE,4
16,71,NA,FALSE,3
16,43,NA,FALSE,2
16,117,NA,FALSE,4
16,114,NA,FALSE,4
16,217,NA,FALSE,8
16,72,NA,FALSE,3
16,39,NA,FALSE,2
16,159,NA,FALSE,6
16,320,NA,FALSE,11
16,322,NA,FALSE,11
16,115,NA,FALSE,4
16,354,NA,FALSE,12
16,147,NA,FALSE,5
16,341,NA,FALSE,12
16,126,NA,FALSE,5
16,67,NA,FALSE,3
16,277,NA,FALSE,10
16,363,NA,FALSE,13
16,34,NA,FALSE,2
16,70,NA,FALSE,3
16,162,NA,FALSE,6
16,339,NA,FALSE,12
16,79,NA,TRUE,3
16,40,NA,FALSE,2
16,239,NA,FALSE,8
16,50,NA,FALSE,2
16,118,NA,FALSE,4
16,195,NA,FALSE,7
16,275,NA,FALSE,10
16,37,NA,FALSE,2
16,311,NA,TRUE,11
16,257,NA,FALSE,9
16,64,NA,FALSE,3
16,40,NA,FALSE,2
16,190,NA,FALSE,7
16,168,NA,FALSE,6
16,51,NA,FALSE,2
17,236,NA,FALSE,8
17,354,NA,FALSE,12
17,279,NA,FALSE,10
17,327,NA,FALSE,11
17,162,NA,FALSE,6
17,346,NA,FALSE,12
17,92,NA,FALSE,4
17,217,NA,FALSE,8
17,147,NA,FALSE,5
17,284,NA,FALSE,10
17,280,NA,FALSE,10
17,115,NA,FALSE,4
17,177,NA,FALSE,6
17,127,NA,FALSE,5
17,190,NA,FALSE,7
17,90,NA,FALSE,3
17,101,NA,FALSE,4
17,187,NA,FALSE,7
17,350,NA,FALSE,12
17,142,NA,FALSE,5
17,230,NA,FALSE,8
17,48,NA,FALSE,2
17,344,NA,FALSE,12
17,195,NA,FALSE,7
17,343,NA,FALSE,12
17,194,NA,FALSE,7
17,126,NA,FALSE,5
17,238,NA,FALSE,8
17,251,NA,FALSE,9
17,157,NA,FALSE,6
17,350,NA,FALSE,12
17,31,NA,FALSE,2
17,163,NA,FALSE,6
17,304,NA,FALSE,11
17,250,NA,FALSE,9
17,138,NA,FALSE,5
17,215,NA,FALSE,8
17,202,NA,FALSE,7
17,116,NA,FALSE,4
17,189,NA,FALSE,7
17,174,NA,FALSE,6
17,254,NA,FALSE,9
17,119,NA,FALSE,4
17,289,NA,FALSE,10
17,340,NA,FALSE,12
17,92,NA,FALSE,4
17,87,NA,FALSE,3
17,351,NA,FALSE,12
17,331,NA,FALSE,12
